method,seed,episode,loss,reward,useful_correct,redundant_correct,no_search_correct,distractor_wrong,useful_minus_redundant,avg_prefix_ig,avg_redundancy_penalty
reward_tpo,0,1,1.7867354154586792,0.1458333283662796,0.03125,0.0546875,0.01822916604578495,0.1953125,-0.0234375,0.20069332420825958,0.6998698115348816
reward_tpo,0,20,1.3785417079925537,0.71875,0.0520833320915699,0.1354166716337204,0.0026041667442768812,0.0416666679084301,-0.0833333395421505,0.03546114265918732,0.6966145634651184
reward_tpo,0,40,1.4829505681991577,0.8255208134651184,0.0390625,0.0520833320915699,0.0026041667442768812,0.015625,-0.0130208320915699,0.030059317126870155,0.5559895634651184
reward_tpo,0,60,1.6046457290649414,0.8802083134651184,0.03125,0.0546875,0.0026041667442768812,0.015625,-0.0234375,0.020789142698049545,0.5533854365348816
reward_tpo,0,80,1.6303374767303467,0.8828125,0.02604166604578495,0.0651041641831398,0.0,0.013020833022892475,-0.03906249813735485,0.014563950709998608,0.5631510615348816
reward_tpo,0,100,1.666219711303711,0.8958333134651184,0.0234375,0.0651041641831398,0.0026041667442768812,0.010416666977107525,-0.0416666641831398,0.010627693496644497,0.55859375
reward_tpo,0,120,1.772392988204956,0.9088541865348816,0.0520833320915699,0.0442708320915699,0.0,0.0026041667442768812,0.0078125,0.026700129732489586,0.5514323115348816
reward_tpo,0,140,1.7109508514404297,0.8958333134651184,0.0234375,0.0442708320915699,0.0,0.010416666977107525,-0.0208333320915699,0.017081039026379585,0.55078125
reward_tpo,0,160,1.7280439138412476,0.90625,0.0364583320915699,0.0546875,0.0026041667442768812,0.0026041667442768812,-0.0182291679084301,0.019928419962525368,0.5423176884651184
reward_tpo,0,180,1.7459501028060913,0.9453125,0.01822916604578495,0.0494791679084301,0.0,0.0,-0.03125000186264515,0.01035411935299635,0.546875
reward_tpo,0,200,1.7718433141708374,0.9296875,0.0494791679084301,0.0494791679084301,0.0,0.0052083334885537624,0.0,0.028298363089561462,0.548828125
reward_tpo,1,1,1.836353063583374,0.1458333283662796,0.0390625,0.03125,0.0026041667442768812,0.2838541567325592,0.0078125,0.17589770257472992,0.6471354365348816
reward_tpo,1,20,1.2449836730957031,0.8229166865348816,0.09375,0.0989583358168602,0.0052083334885537624,0.015625,-0.005208335816860199,0.0589347742497921,0.5787760615348816
reward_tpo,1,40,1.5002450942993164,0.8645833134651184,0.0885416641831398,0.0677083358168602,0.0026041667442768812,0.0234375,0.020833328366279602,0.04735146462917328,0.5625
reward_tpo,1,60,1.5894925594329834,0.875,0.0755208358168602,0.0416666679084301,0.0,0.015625,0.0338541679084301,0.04597645625472069,0.5358073115348816
reward_tpo,1,80,1.701334834098816,0.8854166865348816,0.0572916679084301,0.0338541679084301,0.0,0.010416666977107525,0.0234375,0.02952302061021328,0.5305989384651184
reward_tpo,1,100,1.6824287176132202,0.9166666865348816,0.0651041641831398,0.0546875,0.0,0.010416666977107525,0.010416664183139801,0.037971381098032,0.5390625
reward_tpo,1,120,1.667123556137085,0.8802083134651184,0.0364583320915699,0.0234375,0.0,0.0052083334885537624,0.0130208320915699,0.023725181818008423,0.5182291865348816
reward_tpo,1,140,1.6668022871017456,0.921875,0.0442708320915699,0.03125,0.0,0.010416666977107525,0.0130208320915699,0.024964258074760437,0.5234375
reward_tpo,1,160,1.788283348083496,0.9401041865348816,0.0598958320915699,0.0390625,0.0052083334885537624,0.0,0.0208333320915699,0.030398933216929436,0.529296875
reward_tpo,1,180,1.7537281513214111,0.9348958134651184,0.03125,0.03125,0.0,0.0052083334885537624,0.0,0.010816015303134918,0.5260416865348816
reward_tpo,1,200,1.742677092552185,0.9244791865348816,0.0338541679084301,0.02864583395421505,0.0,0.0052083334885537624,0.00520833395421505,0.016764206811785698,0.5247395634651184
reward_tpo,2,1,1.7009038925170898,0.1432291716337204,0.02083333395421505,0.0703125,0.0026041667442768812,0.1901041716337204,-0.04947916604578495,0.2138112187385559,0.8763020634651184
reward_tpo,2,20,1.2323863506317139,0.7760416865348816,0.046875,0.0833333358168602,0.0,0.0364583320915699,-0.0364583358168602,0.029500236734747887,0.5807291865348816
reward_tpo,2,40,1.5521377325057983,0.84375,0.0364583320915699,0.0677083358168602,0.0,0.0078125,-0.0312500037252903,0.02973848022520542,0.5709635615348816
reward_tpo,2,60,1.5677692890167236,0.8723958134651184,0.0494791679084301,0.0625,0.0,0.010416666977107525,-0.0130208320915699,0.028904715552926064,0.5494791865348816
reward_tpo,2,80,1.6324758529663086,0.8776041865348816,0.02864583395421505,0.0625,0.0,0.0078125,-0.03385416604578495,0.01594998687505722,0.5546875
reward_tpo,2,100,1.6596412658691406,0.9140625,0.0338541679084301,0.0390625,0.0052083334885537624,0.0078125,-0.0052083320915699005,0.017252465710043907,0.5240885615348816
reward_tpo,2,120,1.7608156204223633,0.9088541865348816,0.02864583395421505,0.0416666679084301,0.0,0.0,-0.01302083395421505,0.019019480794668198,0.5364583134651184
reward_tpo,2,140,1.727114200592041,0.9296875,0.0390625,0.0494791679084301,0.0,0.0026041667442768812,-0.0104166679084301,0.022017212584614754,0.5533854365348816
reward_tpo,2,160,1.8073251247406006,0.9296875,0.03125,0.0364583320915699,0.0,0.0026041667442768812,-0.0052083320915699005,0.017540454864501953,0.52734375
reward_tpo,2,180,1.7422611713409424,0.8932291865348816,0.02604166604578495,0.0390625,0.0,0.0052083334885537624,-0.01302083395421505,0.014424455352127552,0.53515625
reward_tpo,2,200,1.8480021953582764,0.9296875,0.0390625,0.03125,0.0,0.0026041667442768812,0.0078125,0.02198854275047779,0.5227864384651184
reward_tpo,3,1,1.7297155857086182,0.2005208283662796,0.0651041641831398,0.0390625,0.0052083334885537624,0.2083333283662796,0.0260416641831398,0.18546730279922485,0.587890625
reward_tpo,3,20,1.19223153591156,0.7578125,0.1588541716337204,0.1536458283662796,0.010416666977107525,0.0442708320915699,0.005208343267440796,0.1297048181295395,0.638671875
reward_tpo,3,40,1.3673110008239746,0.8177083134651184,0.203125,0.1901041716337204,0.0026041667442768812,0.013020833022892475,0.013020828366279602,0.15346114337444305,0.6647135615348816
reward_tpo,3,60,1.467615008354187,0.8671875,0.21875,0.1770833283662796,0.0078125,0.015625,0.0416666716337204,0.14576317369937897,0.6536458134651184
reward_tpo,3,80,1.4391368627548218,0.8802083134651184,0.1953125,0.2135416716337204,0.0052083334885537624,0.013020833022892475,-0.018229171633720398,0.1313399076461792,0.6940104365348816
reward_tpo,3,100,1.4557946920394897,0.8828125,0.1744791716337204,0.2890625,0.0052083334885537624,0.01822916604578495,-0.1145833283662796,0.11593570560216904,0.775390625
reward_tpo,3,120,1.4709587097167969,0.8802083134651184,0.1927083283662796,0.1666666716337204,0.0078125,0.0078125,0.026041656732559204,0.13617564737796783,0.6354166865348816
reward_tpo,3,140,1.4982025623321533,0.8932291865348816,0.171875,0.1458333283662796,0.010416666977107525,0.013020833022892475,0.026041671633720398,0.11355968564748764,0.6009114384651184
reward_tpo,3,160,1.4825055599212646,0.9166666865348816,0.1744791716337204,0.2552083432674408,0.0078125,0.010416666977107525,-0.0807291716337204,0.11737239360809326,0.7200520634651184
reward_tpo,3,180,1.4763320684432983,0.90625,0.2526041567325592,0.1666666716337204,0.010416666977107525,0.010416666977107525,0.0859374850988388,0.1633555144071579,0.6243489384651184
reward_tpo,3,200,1.5118646621704102,0.9140625,0.1796875,0.1770833283662796,0.013020833022892475,0.013020833022892475,0.002604171633720398,0.11063387989997864,0.650390625
reward_tpo,4,1,1.8266818523406982,0.1119791641831398,0.02864583395421505,0.0494791679084301,0.0,0.25,-0.02083333395421505,0.13323208689689636,0.9270833134651184
reward_tpo,4,20,1.2342554330825806,0.6927083134651184,0.1588541716337204,0.1770833283662796,0.01822916604578495,0.015625,-0.018229156732559204,0.169434055685997,0.6783854365348816
reward_tpo,4,40,1.463089942932129,0.8020833134651184,0.1432291716337204,0.1875,0.0520833320915699,0.015625,-0.0442708283662796,0.1443978101015091,0.6516926884651184
reward_tpo,4,60,1.4788589477539062,0.8333333134651184,0.1953125,0.15625,0.0572916679084301,0.0078125,0.0390625,0.18242986500263214,0.603515625
reward_tpo,4,80,1.596280574798584,0.8411458134651184,0.1276041716337204,0.15625,0.0572916679084301,0.0052083334885537624,-0.028645828366279602,0.12104512006044388,0.6041666865348816
reward_tpo,4,100,1.5815414190292358,0.8776041865348816,0.1536458283662796,0.1614583283662796,0.0651041641831398,0.02604166604578495,-0.0078125,0.1330566257238388,0.607421875
reward_tpo,4,120,1.6316584348678589,0.859375,0.1432291716337204,0.1536458283662796,0.0625,0.0234375,-0.010416656732559204,0.12729310989379883,0.5983073115348816
reward_tpo,4,140,1.646560549736023,0.8828125,0.1458333283662796,0.1276041716337204,0.0625,0.013020833022892475,0.018229156732559204,0.13705526292324066,0.560546875
reward_tpo,4,160,1.6228523254394531,0.8984375,0.1328125,0.1796875,0.0651041641831398,0.0052083334885537624,-0.046875,0.1428624540567398,0.6087239384651184
reward_tpo,4,180,1.6954967975616455,0.9036458134651184,0.1458333283662796,0.1927083283662796,0.0364583320915699,0.02083333395421505,-0.046875,0.12664592266082764,0.630859375
reward_tpo,4,200,1.6637176275253296,0.90625,0.1354166716337204,0.1692708283662796,0.0885416641831398,0.010416666977107525,-0.033854156732559204,0.1390509158372879,0.572265625
prefixig_grpo,0,1,-0.09264843165874481,0.1276041716337204,0.0338541679084301,0.0625,0.013020833022892475,0.1640625,-0.0286458320915699,0.34033921360969543,0.7884114384651184
prefixig_grpo,0,20,-0.015299385413527489,0.0078125,0.0078125,0.0,0.0,0.0078125,0.0078125,0.9782360196113586,0.044921875
prefixig_grpo,0,40,-0.0012774541974067688,0.0052083334885537624,0.0052083334885537624,0.0,0.0,0.0026041667442768812,0.0052083334885537624,0.9943845868110657,0.009765625
prefixig_grpo,0,60,-0.0006821891292929649,0.0,0.0,0.0,0.0,0.0052083334885537624,0.0,0.9953576922416687,0.005859375
prefixig_grpo,0,80,-0.00047785541391931474,0.0,0.0,0.0,0.0,0.0,0.0,0.9973958134651184,0.0
prefixig_grpo,0,100,-9.667749691288918e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9992372393608093,0.0006510416860692203
prefixig_grpo,0,120,-0.0014530349289998412,0.0,0.0,0.0,0.0,0.0026041667442768812,0.0,0.9973435401916504,0.0045572915114462376
prefixig_grpo,0,140,-0.0005510548944585025,0.0,0.0,0.0,0.0,0.0,0.0,0.9993293285369873,0.0032552082557231188
prefixig_grpo,0,160,-0.0,0.0026041667442768812,0.0026041667442768812,0.0,0.0,0.0,0.0026041667442768812,0.9973958134651184,0.0
prefixig_grpo,0,180,-0.00042833792394958436,0.0,0.0,0.0,0.0,0.0,0.0,0.9984745383262634,0.0013020833721384406
prefixig_grpo,0,200,-0.048764508217573166,0.4140625,0.4140625,0.0,0.0,0.0,0.4140625,0.9973958134651184,0.0
prefixig_grpo,1,1,-0.09070109575986862,0.1276041716337204,0.02864583395421505,0.0520833320915699,0.0,0.2578125,-0.02343749813735485,0.3240967392921448,0.798828125
prefixig_grpo,1,20,-0.027504336088895798,0.010416666977107525,0.010416666977107525,0.0,0.0,0.02864583395421505,0.010416666977107525,0.9445756077766418,0.03515625
