method,seed,episode,loss,reward,useful_correct,redundant_correct,no_search_correct,distractor_wrong,useful_minus_redundant,avg_prefix_ig,avg_redundancy_penalty
reward_tpo,0,1,1.4631857872009277,0.0729166641831398,0.015625,0.02083333395421505,0.0052083334885537624,0.2083333283662796,-0.00520833395421505,0.22697754204273224,0.6666666865348816
reward_tpo,0,10,1.0603580474853516,0.4635416567325592,0.0885416641831398,0.1145833358168602,0.0,0.0677083358168602,-0.026041671633720398,0.1814666986465454,0.7630208134651184
reward_tpo,0,20,1.0246706008911133,0.71875,0.109375,0.0989583358168602,0.0052083334885537624,0.0416666679084301,0.010416664183139801,0.09817961603403091,0.6380208134651184
reward_tpo,0,30,1.1079907417297363,0.7447916865348816,0.0989583358168602,0.0833333358168602,0.0,0.0052083334885537624,0.015625,0.08043847233057022,0.5885416865348816
reward_tpo,0,40,1.1009870767593384,0.8177083134651184,0.0677083358168602,0.1302083283662796,0.03125,0.010416666977107525,-0.0624999925494194,0.0748363733291626,0.6458333134651184
reward_tpo,0,50,1.0419692993164062,0.828125,0.140625,0.21875,0.02083333395421505,0.02083333395421505,-0.078125,0.11526641249656677,0.7252604365348816
reward_tpo,0,60,1.1608083248138428,0.8177083134651184,0.15625,0.140625,0.015625,0.010416666977107525,0.015625,0.11423873901367188,0.625
prefixig_grpo,0,1,-0.10303454101085663,0.0677083358168602,0.02604166604578495,0.02083333395421505,0.0,0.1875,0.0052083320915699005,0.31554076075553894,0.7760416865348816
prefixig_grpo,0,10,-0.05795491859316826,0.0572916679084301,0.046875,0.010416666977107525,0.0,0.046875,0.036458333022892475,0.8239629864692688,0.3776041567325592
prefixig_grpo,0,20,-0.01747383177280426,0.0052083334885537624,0.0052083334885537624,0.0,0.0,0.0,0.0052083334885537624,0.9776971340179443,0.0572916679084301
prefixig_grpo,0,30,-0.0068366690538823605,0.0052083334885537624,0.0052083334885537624,0.0,0.0,0.0,0.0052083334885537624,0.9881644248962402,0.02083333395421505
prefixig_grpo,0,40,-0.0020158723928034306,0.0,0.0,0.0,0.0,0.0,0.0,0.9944505095481873,0.02083333395421505
prefixig_grpo,0,50,-0.00047646742314100266,0.0,0.0,0.0,0.0,0.0,0.0,0.9879007935523987,0.02734375
prefixig_grpo,0,60,-0.0002571589720901102,0.0,0.0,0.0,0.0,0.0,0.0,0.9957918524742126,0.014322916977107525
prefixig_tpo,0,1,1.4657621383666992,0.078125,0.0364583320915699,0.015625,0.0,0.1979166716337204,0.0208333320915699,0.30751803517341614,0.7760416865348816
prefixig_tpo,0,10,0.9829233884811401,0.1458333283662796,0.1354166716337204,0.010416666977107525,0.0,0.0520833320915699,0.12500000465661287,0.7594098448753357,0.3854166567325592
prefixig_tpo,0,20,1.0760555267333984,0.59375,0.546875,0.015625,0.02604166604578495,0.0364583320915699,0.53125,0.7618654370307922,0.24609375
prefixig_tpo,0,30,0.9741353988647461,0.625,0.5989583134651184,0.010416666977107525,0.010416666977107525,0.010416666977107525,0.5885416464880109,0.8542242646217346,0.15625
prefixig_tpo,0,40,1.20680570602417,0.7291666865348816,0.6927083134651184,0.02083333395421505,0.015625,0.010416666977107525,0.6718749795109034,0.9006767868995667,0.1588541716337204
prefixig_tpo,0,50,1.3631069660186768,0.7604166865348816,0.7239583134651184,0.015625,0.010416666977107525,0.02083333395421505,0.7083333134651184,0.8986165523529053,0.1471354216337204
prefixig_tpo,0,60,1.3804951906204224,0.7291666865348816,0.7135416865348816,0.015625,0.0,0.03125,0.6979166865348816,0.9064145088195801,0.09375
prefixig_tpo_rg_eff,0,1,1.4323866367340088,0.0833333358168602,0.0364583320915699,0.02083333395421505,0.0,0.1875,0.01562499813735485,0.328104168176651,0.7890625
prefixig_tpo_rg_eff,0,10,0.962881863117218,0.1614583283662796,0.15625,0.0052083334885537624,0.0,0.0677083358168602,0.15104166651144624,0.7660712599754333,0.3346354067325592
prefixig_tpo_rg_eff,0,20,1.0221846103668213,0.5260416865348816,0.4947916567325592,0.010416666977107525,0.010416666977107525,0.0520833320915699,0.4843749897554517,0.7611591219902039,0.2395833283662796
prefixig_tpo_rg_eff,0,30,1.055466890335083,0.65625,0.6354166865348816,0.010416666977107525,0.0052083334885537624,0.015625,0.6250000195577741,0.889714241027832,0.15625
prefixig_tpo_rg_eff,0,40,1.1680049896240234,0.734375,0.71875,0.010416666977107525,0.0052083334885537624,0.010416666977107525,0.7083333330228925,0.903778076171875,0.1575520783662796
prefixig_tpo_rg_eff,0,50,1.3298399448394775,0.7916666865348816,0.75,0.015625,0.02083333395421505,0.02083333395421505,0.734375,0.8967666029930115,0.1236979141831398
prefixig_tpo_rg_eff,0,60,1.365938663482666,0.734375,0.7135416865348816,0.015625,0.0052083334885537624,0.02083333395421505,0.6979166865348816,0.8923420310020447,0.0963541641831398
